"country","tax","religion","free_election","state_aid","Army","civil_rights","women"
"Brazil","1","9","2","2","8","2","1"
"Brazil","6","4","8","8","8","9","9"
"Brazil","4","7","10","10","10","10","10"
"Brazil","1","1","1","10","1","10","10"
"Brazil","1","1","10","10","1","10","10"
"Brazil","1","1","10","10","10","10","1"
"Brazil","1","1","10","10","10","10","10"
"Brazil","1","1","10","10","10","1","1"
"Brazil","1","1","10","5","5","6","10"
"Brazil","10","10","10","10","10","10","10"
"Brazil","10","10","10","10","1","10","1"
"Brazil","9","10","10","10","10","10","10"
"Brazil","1","1","5","10","10","10","10"
"Brazil","1","1","10","10","10","10","10"
"Brazil","5","2","10","10","1","10","10"
"Brazil","4","1","10","8","10","10","10"
"Brazil","5","5","5","5","5","5","5"
"Brazil","6","8","10","10","4","10","10"
"Brazil","9","9","10","6","10","8","10"
"Brazil","8","9","10","10","10","10","10"
"Brazil","10","10","10","10","10","10","10"
"Brazil","10","2","10","10","10","10","10"
"Brazil","5","5","5","5","5","7","10"
"Brazil","1","1","10","10","2","1","10"
"Brazil","1","1","10","9","6","10","10"
"Brazil","3","4","5","7","8","7","10"
"Brazil","5","2","10","10","9","7","5"
"Brazil","2","3","7","8","3","8","10"
"Brazil","2","8","10","9","8","10","10"
"Brazil","1","10","10","1","10","10","10"
"Brazil","1","1","10","10","10","5","10"
"Brazil","2","3","8","5","9","10","9"
"Brazil","2","3","8","10","8","7","10"
"Brazil","9","5","8","9","2","5","10"
"Brazil","2","1","10","1","10","10","7"
"Brazil","10","10","10","10","3","6","5"
"Brazil","10","1","1","1","1","1","1"
"Brazil","5","6","9","9","7","7","5"
"Brazil","1","1","10","10","6","6","10"
"Brazil","2","2","2","2","8","5","1"
"Brazil","3","3","10","10","1","8","3"
"Brazil","1","1","10","5","1","10","10"
"Brazil","1","1","10","10","1","10","10"
"Brazil","1","1","10","1","10","10","10"
"Brazil","1","1","10","1","1","10","1"
"Brazil","1","1","10","5","6","7","9"
"Brazil","1","1","10","4","10","1","10"
"Brazil","1","1","10","10","1","10","6"
"Brazil","10","1","10","10","4","10","10"
"Brazil","1","1","8","10","2","10","10"
"Brazil","1","1","10","10","1","10","10"
"Brazil","10","7","9","10","2","10","10"
"Brazil","1","1","10","10","6","10","10"
"Brazil","8","1","10","10","1","10","10"
"Brazil","4","1","10","10","1","10","10"
"Brazil","8","2","10","5","1","5","1"
"Brazil","1","1","10","3","1","9","9"
"Brazil","9","2","9","9","1","4","10"
"Brazil","10","3","10","5","2","10","10"
"Brazil","1","5","10","10","5","10","9"
"Brazil","1","5","10","10","6","10","5"
"Brazil","3","3","10","10","7","10","9"
"Brazil","6","1","10","10","2","10","10"
"Brazil","2","6","9","8","7","6","9"
"Brazil","5","6","7","3","5","5","10"
"Brazil","4","5","10","8","1","10","10"
"Brazil","5","6","4","6","5","6","7"
"Brazil","2","2","10","3","2","9","10"
"Brazil","1","7","5","9","7","6","7"
"Brazil","3","1","10","1","1","10","10"
